	SRR17060816_R2_filtered.fastq.gz	SRR17060817_R2_filtered.fastq.gz	SRR17060818_R2_filtered.fastq.gz	SRR17060819_R2_filtered.fastq.gz	SRR17060820_R2_filtered.fastq.gz	SRR17060821_R2_filtered.fastq.gz	SRR17060822_R2_filtered.fastq.gz	SRR17060823_R2_filtered.fastq.gz	SRR17060824_R2_filtered.fastq.gz	SRR17060825_R2_filtered.fastq.gz	SRR17060826_R2_filtered.fastq.gz	SRR17060827_R2_filtered.fastq.gz	SRR17060828_R2_filtered.fastq.gz	SRR17060829_R2_filtered.fastq.gz	SRR17060830_R2_filtered.fastq.gz	SRR17060831_R2_filtered.fastq.gz	SRR17060832_R2_filtered.fastq.gz	SRR17060833_R2_filtered.fastq.gz	SRR17060834_R2_filtered.fastq.gz	SRR17060835_R2_filtered.fastq.gz	SRR17060836_R2_filtered.fastq.gz	SRR17060837_R2_filtered.fastq.gz	SRR17060838_R2_filtered.fastq.gz	SRR17060839_R2_filtered.fastq.gz	SRR17060840_R2_filtered.fastq.gz	SRR17060841_R2_filtered.fastq.gz	SRR17060842_R2_filtered.fastq.gz	SRR17060843_R2_filtered.fastq.gz	SRR17060844_R2_filtered.fastq.gz	SRR17060845_R2_filtered.fastq.gz	SRR17060846_R2_filtered.fastq.gz	SRR17060847_R2_filtered.fastq.gz
ASV_2128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	32	0	0	0	0	0	0	0	0	0	0
ASV_2129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	23	0	0	0	0	0	0	0	0	0	0
ASV_2130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	43	0	0	0	0	0	0	0	0	0	0
ASV_2131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	23	0	0	0	0	0	0	0	0	0	0
ASV_2132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0
ASV_2133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	44
ASV_2134	18	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2135	17	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	11	0	0	0	0	0	0	0	0	0	0
ASV_2139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	25	0	0	0	0	0	0	0	0	0	0
ASV_2140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	22	0	0	0	0	0	0	0	0	0	0
ASV_2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	29	0	0	0	0	0	0	0	0	0	0
ASV_2143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	24	0	0	0	0	0	0	0	0	0	0
ASV_2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0
ASV_2146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0
ASV_2147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0
ASV_2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0
ASV_2149	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2150	48	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2151	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2152	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2153	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
ASV_2154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	41	0	0	0	0	0	0	0	0	0	0
ASV_2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0
ASV_2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0
ASV_2162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0
ASV_2163	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2164	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0
ASV_2165	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	28	0	0	0	0	0	0	0	0	0	0
ASV_2172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	5
ASV_2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0
ASV_2176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0
ASV_2177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0
ASV_2178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0
ASV_2179	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2180	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2181	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2182	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2183	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2184	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0
ASV_2185	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2186	0	0	0	0	0	0	0	0	0	0	0	20	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	37	0	0	0	0	0	0	0	0	0	0
ASV_2191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	44	0	0	0	0	0	0	0	0	0	0
ASV_2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	12	0	0	0	0	0	0	0	0	0	0
ASV_2196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0
ASV_2197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0
ASV_2198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0
ASV_2199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0
ASV_2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0
ASV_2201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0
ASV_2202	31	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2203	31	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2204	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2205	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2206	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2207	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	11	16	0	0	0	0	0	0	0	0	0	0
ASV_2211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	23	0	0	0	0	0	0	0	0	0	0
ASV_2216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	12	0	0	0	0	0	0	0	0	0	0
ASV_2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	27	0	0	0	0	0	0	0	0	0	0
ASV_2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	25	0	0	0	0	0	0	0	0	0	0
ASV_2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0
ASV_2222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0
ASV_2223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0
ASV_2224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0
ASV_2225	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2226	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2227	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2228	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	22	0	0	0	0	0	0	0	0	0	0
ASV_2235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	22	0	0	0	0	0	0	0	0	0	0
ASV_2236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	43	0	0	0	0	0	0	0	0	0	0
ASV_2237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	21	0	0	0	0	0	0	0	0	0	0
ASV_2238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	21	0	0	0	0	0	0	0	0	0	0
ASV_2239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	29	0	0	0	0	0	0	0	0	0	0
ASV_2240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	27	0	0	0	0	0	0	0	0	0	0
ASV_2241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0
ASV_2243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0
ASV_2244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0
ASV_2245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0
ASV_2246	30	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2247	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	18	0	0	0	0	0	0	0	0	0	0
ASV_2252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	36	0	0	0	0	0	0	0	0	0	0
ASV_2253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0
ASV_2254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0
ASV_2255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0
ASV_2256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0
ASV_2257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50
ASV_2258	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2259	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2260	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
ASV_2261	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	25	0	0	0	0	0	0	0	0	0	0
ASV_2266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	32	0	0	0	0	0	0	0	0	0	0
ASV_2267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	21	0	0	0	0	0	0	0	0	0	0
ASV_2268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	24	0	0	0	0	0	0	0	0	0	0
ASV_2269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0
ASV_2271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0
ASV_2272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0
ASV_2273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0
ASV_2274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0
ASV_2275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0
ASV_2276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	21
ASV_2277	27	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2278	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2279	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2280	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2281	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2282	0	0	0	0	0	0	0	27	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	21	0	0	0	0	0	0	0	0	0	0
ASV_2285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	19	0	0	0	0	0	0	0	0	0	0
ASV_2286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	17	0	0	0	0	0	0	0	0	0	0
ASV_2287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	21	0	0	0	0	0	0	0	0	0	0
ASV_2288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	27	0	0	0	0	0	0	0	0	0	0
ASV_2290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	30	0	0	0	0	0	0	0	0	0	0
ASV_2291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	28	0	0	0	0	0	0	0	0	0	0
ASV_2293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0
ASV_2294	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2295	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2296	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	29	0	0	0	0	0	0	0	0	0	0
ASV_2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	12	0	0	0	0	0	0	0	0	0	0
ASV_2306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	28	0	0	0	0	0	0	0	0	0	0
ASV_2307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	24	0	0	0	0	0	0	0	0	0	0
ASV_2308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0
ASV_2310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0
ASV_2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0
ASV_2312	26	6	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2313	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2314	27	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
